Unnamed: 0,Measured Depth m,Weight on Bit kkgf,Average Standpipe Pressure kPa,Average Surface Torque kN.m,Rate of Penetration m/h,Average Rotary Speed rpm,Mud Flow In L/min,Mud Density In g/cm3,Average Hookload kkgf,Hole Depth (TVD) m,Bit Drill Time h,Mud Density Out g/cm3
1225,571.345,6.540801975,11685.85519,0.583001718,31.720536,97,3226.268793,1.210000038,95.32243656,568.7254056,26.94,1.230000019
1226,571.348,6.450083501,11778.45178,0.569443538,32.196024,97,3226.268793,1.210000038,95.44037057,568.8701856,26.95,1.230000019
1227,571.39,6.450083501,11778.45178,0.569443538,32.196024,97,3226.268793,1.210000038,95.44037057,568.8701856,26.95,1.230000019
1228,571.433,6.450083501,11778.45178,0.569443538,32.196024,97,3226.268793,1.210000038,95.44037057,568.8701856,26.95,1.230000019
1229,571.485,6.450083501,11778.45178,0.569443538,32.196024,97,3226.268793,1.210000038,95.44037057,568.8701856,26.95,1.230000019
1230,571.5,6.685951534,11715.36475,0.569443538,32.64408,97,3226.268793,1.210000038,95.31336471,569.0149656,26.95,1.230000019
1231,571.619,6.685951534,11715.36475,0.569443538,32.64408,97,3226.268793,1.210000038,95.31336471,569.0149656,26.95,1.230000019
1232,571.652,6.704095229,11779.83073,0.542327179,32.866584,97,3226.268793,1.210000038,95.27254139,569.1597456,26.96,1.230000019
1233,571.665,6.704095229,11779.83073,0.542327179,32.866584,97,3226.268793,1.210000038,95.27254139,569.1597456,26.96,1.230000019
1234,571.713,6.704095229,11779.83073,0.542327179,32.866584,97,3226.268793,1.210000038,95.27254139,569.1597456,26.96,1.230000019
1235,571.805,6.450083501,11699.43786,0.583001718,32.564832,97,3226.268793,1.210000038,95.36779579,569.3045256,26.96,1.230000019
1236,571.851,6.450083501,11699.43786,0.583001718,32.564832,97,3226.268793,1.210000038,95.36779579,569.3045256,26.96,1.230000019
1237,571.896,6.450083501,11699.43786,0.583001718,32.564832,97,3226.268793,1.210000038,95.36779579,569.3045256,26.96,1.230000019
1238,571.957,6.490906815,11758.93962,0.596559897,32.78124,97,3226.268793,1.210000038,95.36779579,569.4493056,26.97,1.230000019
1239,572,6.490906815,11758.93962,0.596559897,32.78124,97,3226.268793,1.210000038,95.36779579,569.4493056,26.97,1.230000019
1240,572.079,6.490906815,11758.93962,0.596559897,32.78124,97,3226.268793,1.210000038,95.36779579,569.4493056,26.97,1.230000019
1241,572.122,6.518122357,11750.32117,0.596559897,32.884872,97,3226.268793,1.210000038,95.21811031,569.5940856,26.97,1.230000019
1242,572.262,6.84017294,11687.37204,0.596559897,33.317688,97,3226.268793,1.210000038,95.16367923,569.7388656,26.98,1.230000019
1243,572.265,6.84017294,11687.37204,0.596559897,33.317688,97,3226.268793,1.210000038,95.16367923,569.7388656,26.98,1.230000019
1244,572.314,6.84017294,11687.37204,0.596559897,33.317688,97,3226.268793,1.210000038,95.16367923,569.7388656,26.98,1.230000019
1245,572.356,6.84017294,11687.37204,0.596559897,33.317688,97,3226.268793,1.210000038,95.16367923,569.7388656,26.98,1.230000019
1246,572.414,0.022679619,11446.74501,2.223541435,10.829544,125.86,3226.268793,1.210000038,99.83568064,569.8836456,27,1.230000019
1247,572.417,0.022679619,11446.74501,2.223541435,10.829544,125.86,3226.268793,1.210000038,99.83568064,569.8836456,27,1.230000019
1248,572.488,0.022679619,11446.74501,2.223541435,10.829544,125.86,3226.268793,1.210000038,99.83568064,569.8836456,27,1.230000019
1249,572.567,1.769010243,11323.32885,2.169308717,16.262604,136.7,3226.268793,1.210000038,100.9696616,570.0284256,27.01,1.230000019
1250,572.667,1.769010243,11323.32885,2.169308717,18.979134,136.7,3226.268793,1.210000038,100.9696616,570.0284256,27.01,1.230000019
1251,572.719,2.775985304,11439.71235,2.725194076,21.695664,136.47,3226.268793,1.210000038,99.68599515,570.1729008,27.01,1.230000019
1252,572.728,2.775985304,11439.71235,2.725194076,21.695664,136.47,3226.268793,1.210000038,99.68599515,570.1729008,27.01,1.230000019
1253,572.856,2.775985304,11439.71235,2.725194076,21.695664,136.47,3226.268793,1.210000038,99.68599515,570.1729008,27.01,1.230000019
1254,572.872,3.987076932,11401.86014,2.88789223,38.295072,136.43,3226.268793,1.210000038,98.18460441,570.3176808,27.02,1.230000019
1255,573.039,2.190851147,11643.17664,3.850522973,46.036992,136.8,3226.268793,1.220000029,97.2638119,570.4624608,27.02,1.230000019
1256,573.091,2.190851147,11643.17664,3.850522973,46.036992,136.8,3226.268793,1.220000029,97.2638119,570.4624608,27.02,1.230000019
1257,573.176,3.442766088,11727.08584,4.487757409,41.157144,137,3226.268793,1.220000029,98.9284959,570.606936,27.02,1.230000019
1258,573.204,3.442766088,11727.08584,4.487757409,41.157144,137,3226.268793,1.220000029,98.9284959,570.606936,27.02,1.230000019
1259,573.262,3.442766088,11727.08584,4.487757409,41.157144,137,3226.268793,1.220000029,98.9284959,570.606936,27.02,1.230000019
1260,573.307,3.442766088,11727.08584,4.487757409,41.157144,137,3226.268793,1.220000029,98.9284959,570.606936,27.02,1.230000019
1261,573.329,3.079892192,11694.74943,3.430219409,38.08476,136.14,3226.268793,1.220000029,98.24810734,570.751716,27.03,1.230000019
1262,573.356,3.079892192,11694.74943,3.430219409,38.08476,136.14,3226.268793,1.220000029,98.24810734,570.751716,27.03,1.230000019
1263,573.454,3.079892192,11694.74943,3.430219409,38.08476,136.14,3226.268793,1.220000029,98.24810734,570.751716,27.03,1.230000019
1264,573.481,3.279472835,11764.52437,3.891197512,36.173664,136.55,3226.268793,1.220000029,98.61098124,570.8961912,27.03,1.230000019
1265,573.646,3.306688377,11713.02053,3.511568486,34.677096,136.31,3226.268793,1.220000029,98.53840646,571.0409712,27.04,1.230000019
1266,573.701,3.306688377,11713.02053,3.511568486,34.677096,136.31,3226.268793,1.220000029,98.53840646,571.0409712,27.04,1.230000019
1267,573.786,4.349950828,11762.18015,3.742057537,37.691568,136,3226.268793,1.220000029,98.19367626,571.1854464,27.04,1.230000019
1268,573.823,4.349950828,11762.18015,3.742057537,37.691568,136,3226.268793,1.220000029,98.19367626,571.1854464,27.04,1.230000019
1269,573.938,3.987076932,11699.57576,4.270826537,42.924984,136.56,3226.268793,1.220000029,97.71286835,571.3302264,27.04,1.230000019
1270,573.954,3.987076932,11699.57576,4.270826537,42.924984,136.56,3226.268793,1.220000029,97.71286835,571.3302264,27.04,1.230000019
1271,574.204,3.978005085,11793.75814,4.284384717,44.732448,136.54,3226.268793,1.210000038,97.83533829,571.4747016,27.05,1.230000019
1272,574.243,3.923574001,11750.8038,4.46064105,44.74464,136,3226.268793,1.210000038,97.87162567,571.6191768,27.05,1.230000019
1273,574.265,3.923574001,11750.8038,4.46064105,44.74464,136,3226.268793,1.210000038,97.87162567,571.6191768,27.05,1.230000019
1274,574.325,3.923574001,11750.8038,4.46064105,44.74464,136,3226.268793,1.210000038,97.87162567,571.6191768,27.05,1.230000019
1275,574.396,3.814711832,11686.68256,4.46064105,44.711112,136.4,3226.268793,1.210000038,97.971416,571.7639568,27.05,1.230000019
1276,574.45,3.814711832,11686.68256,4.46064105,44.711112,136.4,3226.268793,1.210000038,97.971416,571.7639568,27.05,1.230000019
1277,574.548,3.810175908,11726.94794,3.93187205,44.732448,136.67,3226.268793,1.210000038,98.07120632,571.908432,27.06,1.230000019
1278,574.639,3.810175908,11726.94794,3.93187205,44.732448,136.67,3226.268793,1.210000038,98.07120632,571.908432,27.06,1.230000019
1279,574.7,3.642346731,11712.60685,4.175919281,44.753784,136.04,3226.268793,1.210000038,98.20728403,572.0529072,27.06,1.230000019
1280,574.825,3.642346731,11712.60685,4.175919281,44.753784,136.04,3226.268793,1.210000038,98.20728403,572.0529072,27.06,1.230000019
1281,574.853,3.678634121,11669.30777,3.999662948,44.741592,137,3226.268793,1.210000038,98.18914033,572.1973824,27.07,1.230000019
1282,574.886,3.678634121,11669.30777,3.999662948,44.741592,137,3226.268793,1.210000038,98.18914033,572.1973824,27.07,1.230000019
1283,574.947,3.678634121,11669.30777,3.999662948,44.741592,137,3226.268793,1.210000038,98.18914033,572.1973824,27.07,1.230000019
1284,575.005,3.642346731,11705.50525,3.552243025,44.723304,136.04,3226.268793,1.210000038,98.26625104,572.3418576,27.07,1.230000019
1285,575.072,3.642346731,11705.50525,3.552243025,44.723304,136.04,3226.268793,1.210000038,98.26625104,572.3418576,27.07,1.230000019
1286,575.136,3.642346731,11705.50525,3.552243025,44.723304,136.04,3226.268793,1.210000038,98.26625104,572.3418576,27.07,1.230000019
1287,575.158,3.696777816,11735.22165,3.958988409,44.720256,136.75,3226.268793,1.210000038,98.17099664,572.4863328,27.07,1.230000019
1288,575.197,3.696777816,11735.22165,3.958988409,44.720256,136.75,3226.268793,1.210000038,98.17099664,572.4863328,27.07,1.230000019
1289,575.264,3.696777816,11735.22165,3.958988409,44.720256,136.75,3226.268793,1.210000038,98.17099664,572.4863328,27.07,1.230000019
1290,575.31,3.415550546,11704.1263,3.755615717,45.67428,136.33,3226.268793,1.210000038,98.27532288,572.630808,27.08,1.230000019
1291,575.328,3.415550546,11704.1263,3.755615717,45.67428,136.33,3226.268793,1.210000038,98.27532288,572.630808,27.08,1.230000019
1292,575.392,3.415550546,11704.1263,3.755615717,45.67428,136.33,3226.268793,1.210000038,98.27532288,572.630808,27.08,1.230000019
1293,575.462,3.624203036,11699.09312,3.67426664,46.814232,136,3226.268793,1.210000038,98.22542772,572.7752832,27.08,1.230000019
1294,575.523,3.624203036,11699.09312,3.67426664,46.814232,136,3226.268793,1.210000038,98.22542772,572.7752832,27.08,1.230000019
1295,575.615,3.651418579,11736.80745,3.240404897,47.009304,136.39,3226.268793,1.210000038,98.28893066,572.9197584,27.08,1.230000019
1296,575.654,3.651418579,11736.80745,3.240404897,47.009304,136.39,3226.268793,1.210000038,98.28893066,572.9197584,27.08,1.230000019
1297,575.725,3.651418579,11736.80745,3.240404897,47.009304,136.39,3226.268793,1.210000038,98.28893066,572.9197584,27.08,1.230000019
1298,575.767,3.728529281,11686.95835,3.918313871,46.96968,136.58,3226.268793,1.210000038,98.21635588,573.0642336,27.08,1.230000019
1299,575.792,3.728529281,11686.95835,3.918313871,46.96968,136.58,3226.268793,1.210000038,98.21635588,573.0642336,27.08,1.230000019
1300,575.92,3.574307876,11618.28657,3.809848435,46.963584,136.65,3226.268793,1.210000038,98.35243359,573.208404,27.09,1.230000019
1301,575.923,3.574307876,11618.28657,3.809848435,46.963584,136.65,3226.268793,1.210000038,98.35243359,573.208404,27.09,1.230000019
1302,575.999,3.574307876,11618.28657,3.809848435,46.963584,136.65,3226.268793,1.210000038,98.35243359,573.208404,27.09,1.230000019
1303,576.054,3.574307876,11618.28657,3.809848435,46.963584,136.65,3226.268793,1.210000038,98.35243359,573.208404,27.09,1.230000019
1304,576.224,3.606059342,11741.70272,3.782732076,46.978824,136.58,3226.268793,1.210000038,98.25264327,573.4973544,27.09,1.230000019
1305,576.249,3.606059342,11741.70272,3.782732076,46.978824,136.58,3226.268793,1.210000038,98.25264327,573.4973544,27.09,1.230000019
1306,576.38,3.59245157,11704.33314,3.565801204,46.978824,136.39,3226.268793,1.210000038,98.27078696,573.6418296,27.1,1.230000019
1307,576.45,3.59245157,11704.33314,3.565801204,46.978824,136.39,3226.268793,1.210000038,98.27078696,573.6418296,27.1,1.230000019
1308,576.669,4.018828398,11670.96251,3.565801204,49.441608,136.95,3226.268793,1.210000038,98.01677523,573.786,27.1,1.230000019
1309,576.682,3.987076932,11774.65966,3.579359384,52.172616,136,3226.268793,1.210000038,97.87162567,573.9304752,27.1,1.230000019
1310,576.743,3.987076932,11774.65966,3.579359384,52.172616,136,3226.268793,1.210000038,97.87162567,573.9304752,27.1,1.230000019
1311,576.813,3.987076932,11774.65966,3.579359384,52.172616,136,3226.268793,1.210000038,97.87162567,573.9304752,27.1,1.230000019
1312,576.959,3.728529281,11562.0943,3.918313871,52.187856,136,3226.268793,1.210000038,98.0485267,574.0746456,27.11,1.230000019
1313,576.986,4.055115788,11742.18536,4.026779307,52.187856,136.48,3226.268793,1.210000038,97.96234415,574.2191208,27.11,1.230000019
1314,577.032,4.055115788,11742.18536,4.026779307,52.187856,136.48,3226.268793,1.210000038,97.96234415,574.2191208,27.11,1.230000019
1315,577.105,4.055115788,11742.18536,4.026779307,52.187856,136.48,3226.268793,1.210000038,97.96234415,574.2191208,27.11,1.230000019
1316,577.175,3.850999221,11729.29216,3.904755691,52.245768,136,3226.268793,1.210000038,97.91244899,574.3632912,27.11,1.230000019
1317,577.249,3.850999221,11729.29216,3.904755691,52.245768,136,3226.268793,1.210000038,97.91244899,574.3632912,27.11,1.230000019
1318,577.291,3.864606992,11786.93233,3.796290255,52.203096,136.43,3226.268793,1.210000038,97.9532723,574.5074616,27.12,1.230000019
1319,577.322,3.864606992,11786.93233,3.796290255,52.203096,136.43,3226.268793,1.210000038,97.9532723,574.5074616,27.12,1.230000019
1320,577.474,3.964397314,11648.89929,3.958988409,52.187856,136.14,3226.268793,1.210000038,97.93059268,574.6519368,27.12,1.230000019
1321,577.596,4.159442033,11667.58408,3.93187205,52.178712,136.24,3226.268793,1.210000038,97.88069752,574.7961072,27.12,1.230000019
1322,577.901,4.009756551,11640.00505,4.230151999,52.187856,136.52,3226.268793,1.210000038,97.90337714,575.084448,27.13,1.230000019
1323,577.91,4.009756551,11640.00505,4.230151999,52.187856,136.52,3226.268793,1.210000038,97.90337714,575.084448,27.13,1.230000019
1324,578.001,4.009756551,11640.00505,4.230151999,52.187856,136.52,3226.268793,1.210000038,97.90337714,575.084448,27.13,1.230000019
1325,578.2,3.882750687,11586.91542,4.040337486,52.187856,136.62,3226.268793,1.210000038,97.94873638,575.2286184,27.13,1.230000019
1326,578.206,3.869142916,11788.03549,3.470893948,52.187856,136.57,3226.268793,1.210000038,97.971416,575.3727888,27.13,1.230000019
1327,578.27,3.869142916,11788.03549,3.470893948,52.187856,136.57,3226.268793,1.210000038,97.971416,575.3727888,27.13,1.230000019
1328,578.343,3.869142916,11788.03549,3.470893948,52.187856,136.57,3226.268793,1.210000038,97.971416,575.3727888,27.13,1.230000019
1329,578.358,3.982541009,11665.65355,4.257268358,52.193952,136.57,3226.268793,1.210000038,97.96688007,575.5169592,27.14,1.230000019
1330,578.416,3.982541009,11665.65355,4.257268358,52.193952,136.57,3226.268793,1.210000038,97.96688007,575.5169592,27.14,1.230000019
1331,578.562,3.909966229,11645.8656,4.013221127,52.187856,136.27,3226.268793,1.210000038,97.96234415,575.6611296,27.14,1.230000019
1332,578.705,3.95986139,11826.43929,3.281079435,52.187856,136,3226.268793,1.210000038,97.9532723,575.8053,27.14,1.230000019
1333,578.779,3.95986139,11826.43929,3.281079435,52.187856,136,3226.268793,1.210000038,97.9532723,575.8053,27.14,1.230000019
1334,578.815,3.99614878,11767.07543,3.511568486,52.24272,136.24,3226.268793,1.210000038,97.88069752,575.9494704,27.14,1.230000019
1335,578.852,3.99614878,11767.07543,3.511568486,52.24272,136.24,3226.268793,1.210000038,97.88069752,575.9494704,27.14,1.230000019
1336,578.922,3.99614878,11767.07543,3.511568486,52.24272,136.24,3226.268793,1.210000038,97.88069752,575.9494704,27.14,1.230000019
1337,578.968,3.737601129,11761.42173,3.498010307,52.187856,136.24,3226.268793,1.210000038,98.00316746,576.0936408,27.15,1.230000019
1338,578.995,3.737601129,11761.42173,3.498010307,52.187856,136.24,3226.268793,1.210000038,98.00316746,576.0936408,27.15,1.230000019
1339,579.001,3.737601129,11761.42173,3.498010307,52.187856,136.24,3226.268793,1.210000038,98.00316746,576.0936408,27.15,1.230000019
1340,579.221,4.023364322,11741.49588,3.470893948,52.193952,136.43,3226.268793,1.210000038,97.93966453,576.2378112,27.15,1.230000019
1341,579.272,3.78749629,11754.04434,4.419966512,52.24272,136.43,3226.268793,1.210000038,97.9532723,576.3816768,27.15,1.230000019
1342,579.285,3.78749629,11754.04434,4.419966512,52.24272,136.43,3226.268793,1.210000038,97.9532723,576.3816768,27.15,1.230000019
1343,579.367,3.78749629,11754.04434,4.419966512,52.24272,136.43,3226.268793,1.210000038,97.9532723,576.3816768,27.15,1.230000019
1344,579.425,3.99614878,11731.56743,4.053895666,52.24272,136.48,3226.268793,1.210000038,97.89430529,576.5258472,27.16,1.230000019
1345,579.431,3.99614878,11731.56743,4.053895666,52.24272,136.48,3226.268793,1.210000038,97.89430529,576.5258472,27.16,1.230000019
1346,579.73,4.150370186,11599.94651,3.864081153,52.187856,136.62,3226.268793,1.210000038,97.69018873,576.8138832,27.16,1.230000019
1347,579.8,4.150370186,11599.94651,3.864081153,52.187856,136.62,3226.268793,1.210000038,97.69018873,576.8138832,27.16,1.230000019
1348,579.873,4.150370186,11599.94651,3.864081153,52.187856,136.62,3226.268793,1.210000038,97.69018873,576.8138832,27.16,1.230000019
1349,579.946,4.177585728,11782.31284,3.742057537,52.187856,136.33,3226.268793,1.210000038,97.72647612,576.9580536,27.17,1.230000019
1350,580.019,4.177585728,11782.31284,3.742057537,52.187856,136.33,3226.268793,1.210000038,97.72647612,576.9580536,27.17,1.230000019
1351,580.034,3.891822535,11717.08844,3.958988409,52.178712,136.1,3226.268793,1.210000038,97.72647612,577.1019192,27.17,1.230000019
1352,580.092,3.891822535,11717.08844,3.958988409,52.178712,136.1,3226.268793,1.210000038,97.72647612,577.1019192,27.17,1.230000019
1353,580.187,4.191193499,11594.22386,4.270826537,52.187856,136,3226.268793,1.210000038,97.73101204,577.2460896,27.17,1.230000019
1354,580.236,4.191193499,11594.22386,4.270826537,52.187856,136,3226.268793,1.210000038,97.73101204,577.2460896,27.17,1.230000019
1355,580.309,4.191193499,11594.22386,4.270826537,52.187856,136,3226.268793,1.210000038,97.73101204,577.2460896,27.17,1.230000019
1356,580.339,4.032436169,11738.46219,4.18947746,52.145184,136.71,3226.268793,1.210000038,97.63575764,577.3899552,27.17,1.230000019
1357,580.382,4.032436169,11738.46219,4.18947746,52.145184,136.71,3226.268793,1.210000038,97.63575764,577.3899552,27.17,1.230000019
1358,580.492,4.114082796,11679.9257,4.284384717,52.187856,136.14,3226.268793,1.210000038,97.8580179,577.5338208,27.18,1.230000019
1359,580.598,4.114082796,11679.9257,4.284384717,52.187856,136.14,3226.268793,1.210000038,97.8580179,577.5338208,27.18,1.230000019
1360,580.751,3.909966229,11541.20318,4.392850153,52.22748,136,3226.268793,1.210000038,97.80358682,577.6776864,27.18,1.230000019
1361,580.894,4.073259483,11677.92622,4.216593819,52.187856,136.19,3226.268793,1.210000038,97.77637128,577.8218568,27.18,1.230000019
1362,580.949,3.982541009,11848.15778,4.135244742,52.148232,136.86,3226.268793,1.210000038,97.80358682,577.9657224,27.19,1.230000019
1363,581.113,3.78749629,11771.83281,4.148802922,52.184808,136.48,3226.268793,1.210000038,97.94420045,578.109588,27.19,1.230000019
1364,581.254,3.941717695,11756.25066,3.823406614,52.221384,136,3226.268793,1.210000038,97.96688007,578.2534536,27.19,1.230000019
1365,581.257,3.941717695,11756.25066,3.823406614,52.221384,136,3226.268793,1.210000038,97.96688007,578.2534536,27.19,1.230000019
1366,581.33,3.941717695,11756.25066,3.823406614,52.221384,136,3226.268793,1.210000038,97.96688007,578.2534536,27.19,1.230000019
